gene,f_statistic,p_value,fdr,eta_squared
gene_14940,60.26926057128576,1.7438603233660082e-44,3.82582180739764e-44,0.23245818049731679
gene_503,60.25332499849587,1.7866879810267254e-44,3.919355355211696e-44,0.23241100186022842
gene_14797,60.252955213216005,1.7876942163536793e-44,3.9211372978509324e-44,0.23240990701017245
gene_20097,60.24289372207825,1.8152919771640225e-44,3.981238510871334e-44,0.23238011602609918
gene_1228,60.2222163368533,1.8733562803491464e-44,4.1081376580566196e-44,0.23231888527098996
gene_6587,60.21641390844919,1.889982130675545e-44,4.144147545477141e-44,0.23230170111726256
gene_6774,60.204232284797385,1.9253692677557234e-44,4.2212828757766977e-44,0.23226562218570718
gene_13699,60.19994223307111,1.9379892128060947e-44,4.2484908794614096e-44,0.23225291531484857
gene_18588,60.197720029616676,1.9445587832163952e-44,4.262430694354334e-44,0.23224633311874168
gene_4009,60.19363568766471,1.9566917320213714e-44,4.2885609704318395e-44,0.23223423494934745
gene_19185,60.18626384827051,1.978782942554368e-44,4.3365091450516826e-44,0.2322123979668318
gene_14117,60.18344072169383,1.9873090695113995e-44,4.354722225248159e-44,0.23220403492643524
gene_15023,60.178442577894224,2.0024943843587328e-44,4.3875218275130494e-44,0.23218922831441902
gene_5785,60.16298023139022,2.050212435988215e-44,4.491586746274939e-44,0.23214341869997926
gene_7020,60.162256322172354,2.0524742020133672e-44,4.496054689514927e-44,0.23214127387200567
gene_12101,60.15862043913858,2.0638719611023754e-44,4.520532379273303e-44,0.23213050114714015
gene_17517,60.15670527168686,2.0699011147702079e-44,4.533247096476591e-44,0.23212482659332148
gene_18984,60.150281422564355,2.0902533135555682e-44,4.577324263960054e-44,0.232105792408866
gene_14893,60.15006366635535,2.090946718401271e-44,4.578346896891402e-44,0.2321051471698501
gene_20176,60.14818655850161,2.0969335944893197e-44,4.590958663292392e-44,0.23209958501840983
gene_2,60.1327313546882,2.1468844023163154e-44,4.699810490336497e-44,0.23205378587385558
gene_1081,60.130570749899505,2.1539618094594452e-44,4.714793434626482e-44,0.2320473828151089
gene_2580,60.11014471607901,2.2220371464314103e-44,4.863276668253008e-44,0.23198684398075164
gene_11445,60.10979425914754,2.2232237681021578e-44,4.865347166103218e-44,0.2319858052105471
gene_3978,60.08723560160692,2.3009574783942393e-44,5.034916261293141e-44,0.23191893441636718
gene_12048,60.08569516259685,2.3063639159478055e-44,5.046200470069311e-44,0.23191436765695722
gene_9725,60.0816008923846,2.3207954493750703e-44,5.077226526215872e-44,0.23190222958881873
gene_18987,60.07534615452229,2.3430171973077054e-44,5.1252867532192895e-44,0.2318836857548431
gene_13975,60.05881971736195,2.402763866818202e-44,5.255412455481975e-44,0.23183468442760344
gene_2341,60.0578823332416,2.4061981230278594e-44,5.262354774577801e-44,0.2318319048713044
gene_2123,60.047939164491794,2.442930823857109e-44,5.342111407939289e-44,0.2318024198847701
gene_15282,60.01724364470158,2.5599126005303037e-44,5.597317549234782e-44,0.23171138260983162
gene_6067,60.017136185859094,2.560331841037519e-44,5.597628949899412e-44,0.2317110638687379
gene_18598,60.01362946112714,2.574050832472524e-44,5.627014257667773e-44,0.23170066218516913
gene_15886,60.009686638285736,2.5895639514751563e-44,5.660314848424942e-44,0.23168896660645347
gene_2008,60.00888645805313,2.592723699466203e-44,5.666608941516006e-44,0.2316865929917491
gene_17616,60.004013272162624,2.612050529663325e-44,5.708232331170658e-44,0.23167213709970552
gene_15164,60.001308354279416,2.622840369196037e-44,5.731192468717643e-44,0.23166411295577538
gene_10240,59.98939205106887,2.670908657800809e-44,5.835596323002718e-44,0.23162876122447382
gene_1072,59.96586951338557,2.768402210869556e-44,6.047953879212758e-44,0.23155896808357615
gene_7669,59.9583990900364,2.8001050922931403e-44,6.116552346468574e-44,0.23153680012205274
gene_17548,59.94773375043215,2.845998259925999e-44,6.215458560747772e-44,0.23150514925227492
gene_2564,59.9477950059385,2.8457325350905507e-44,6.215458560747772e-44,0.2315053310439032
gene_15311,59.92469643441603,2.9477181367372096e-44,6.436912358851308e-44,0.23143677393320608
gene_16317,59.91977117145922,2.9699338755560963e-44,6.484724424751087e-44,0.23142215405319302
gene_17745,59.91002085065786,3.0144096222019196e-44,6.581124699907689e-44,0.23139321009600686
gene_1071,59.90339329380761,3.0450215510279137e-44,6.647239639785754e-44,0.23137353486065815
gene_13500,59.87690029849925,3.1705343036018337e-44,6.920485120156809e-44,0.2312948750137924
gene_19272,59.86833455034597,3.2122146294400784e-44,7.010706100583683e-44,0.2312694391700598
gene_4188,59.86737779149139,3.216904121219237e-44,7.020183275973904e-44,0.23126659798637353
gene_19369,59.85885915454664,3.258961423227299e-44,7.111196605058726e-44,0.23124130018207728
gene_9131,59.837055490944294,3.369136276464721e-44,7.350809737418333e-44,0.2311765422360007
gene_10947,59.82790249459139,3.416492327080687e-44,7.453327364969098e-44,0.2311493541382833
gene_13643,59.81594444725414,3.479368039870475e-44,7.589676497758454e-44,0.23111383100836924
gene_9737,59.81193880598652,3.500688116572542e-44,7.635359120398378e-44,0.23110193093071893
gene_13334,59.80592357296305,3.5329505196766096e-44,7.704895649091967e-44,0.23108406000646445
gene_9242,59.801476457069576,3.55699388900048e-44,7.756494492556746e-44,0.2310708473372621
gene_18747,59.79819244316568,3.5748541635496824e-44,7.794600608274544e-44,0.23106109002789116
gene_10019,59.792635690532265,3.605279832507072e-44,7.860093098989273e-44,0.23104457949890492
gene_18222,59.78167999992138,3.6660296200097723e-44,7.991675824301165e-44,0.23101202527141615
gene_18526,59.77135710331948,3.724209226117162e-44,8.117627979014242e-44,0.23098134883396193
gene_19487,59.769672753391326,3.733789629766928e-44,8.137633121741437e-44,0.23097634323768837
gene_13904,59.7675833849476,3.745708073805722e-44,8.16272906136712e-44,0.23097013390597834
gene_5961,59.75362305654263,3.826327052978411e-44,8.337517170072893e-44,0.23092864304931982
gene_15827,59.74286458573805,3.88964060045887e-44,8.474563364064089e-44,0.2308966652332224
gene_16533,59.72723639646074,3.983487999241769e-44,8.678098559865095e-44,0.23085020822831917
gene_11216,59.71964852685457,4.0298684600688045e-44,8.778193486055294e-44,0.23082765018775045
gene_20135,59.70904425555576,4.0955948532760756e-44,8.920403223620802e-44,0.23079612244469708
gene_18428,59.70112738189928,4.1453641477690687e-44,9.027830741199607e-44,0.23077258296508096
gene_19653,59.70017243293019,4.151408249143489e-44,9.040020052329367e-44,0.23076974348908805
gene_1697,59.699132556819514,4.1579999227284365e-44,9.053398991869464e-44,0.23076665146415767
gene_6596,59.69903600419074,4.1586124925171414e-44,9.053757882341636e-44,0.23076636436798975
gene_6757,59.67719617914135,4.2995239872148696e-44,9.35953004042113e-44,0.23070141883636708
gene_16151,59.672366820386,4.3313238546132715e-44,9.427739468690523e-44,0.23068705619344573
gene_5310,59.65967548678712,4.4160209384570916e-44,9.611060100800868e-44,0.23064930926906307
gene_3239,59.65447137263592,4.45122935612069e-44,9.686645373452054e-44,0.23063382997424967
gene_5755,59.642035521989676,4.536507967602408e-44,9.871164060355999e-44,0.23059683783272356
gene_8363,59.639366950274265,4.555020024171288e-44,9.910378729155114e-44,0.23058889933696927
gene_17977,59.63907449211845,4.557053424307697e-44,9.913736126188914e-44,0.23058802931935124
gene_11956,59.63526838299012,4.583599630556196e-44,9.970413955408436e-44,0.23057670655605014
gene_11326,59.63062023481958,4.61622909545037e-44,1.0040310695826819e-43,0.2305628783655969
gene_9440,59.621121237951556,4.68363692572393e-44,1.018582730426582e-43,0.23053461740696507
gene_2292,59.61248442462062,4.745782527418716e-44,1.0319869715768778e-43,0.2305089197733462
gene_11055,59.59891813544378,4.845071035256404e-44,1.0534643161711799e-43,0.2304685517061142
gene_3667,59.59445083786544,4.878219791866349e-44,1.0605578154104876e-43,0.23045525781692147
gene_978,59.59228469903525,4.894374976243341e-44,1.0639556696905676e-43,0.23044881160469324
gene_18471,59.58853658190905,4.922455433898343e-44,1.069944870782096e-43,0.23043765732837918
gene_15202,59.5757781876886,5.019255962681922e-44,1.0908681730588043e-43,0.23039968633274355
gene_13563,59.56910398102458,5.070652413925476e-44,1.101920069446395e-43,0.23037982134708632
gene_8853,59.564797683603075,5.104093852514232e-44,1.1090681473424703e-43,0.23036700361853013
gene_8875,59.54509270572149,5.259959785308694e-44,1.1428134395479435e-43,0.23030834614794424
gene_1638,59.54079585833597,5.294576456497177e-44,1.1502108995147122e-43,0.23029555417227404
gene_12021,59.519412892248305,5.470269993853508e-44,1.1882514721851089e-43,0.23023188945990758
gene_12473,59.51740737350563,5.487045206852714e-44,1.1917673590522956e-43,0.23022591777549012
gene_4049,59.49645862709511,5.6653843158502e-44,1.2303698448158834e-43,0.2301635347079328
gene_10709,59.49539698830512,5.674575301766365e-44,1.232233539272097e-43,0.23016037299494665
gene_5423,59.472171351945036,5.879431112307809e-44,1.2765808710617012e-43,0.23009119721041657
gene_5699,59.46715610526345,5.924631078346199e-44,1.2862568717547616e-43,0.2300762580489904
gene_7679,59.4582962905145,6.005333178668099e-44,1.303637597486287e-43,0.2300498654671997
gene_1775,59.45497995359966,6.035823602872204e-44,1.3101158122979697e-43,0.2300399859359399
gene_20218,59.45293399923196,6.054711473179478e-44,1.3140744950001312e-43,0.23003389081049644
gene_16196,59.4523043277736,6.060536398023062e-44,1.3151975370725943e-43,0.2300320149298236
gene_15714,59.44874287209624,6.093588387496019e-44,1.3222282517819187e-43,0.23002140467565288
gene_5957,59.44569448171554,6.122022375664087e-44,1.328255519938879e-43,0.23001232270836372
gene_6280,59.438389254220695,6.190704650408245e-44,1.3430129678779649e-43,0.22999055761701223
gene_20045,59.42927287507876,6.277499457866607e-44,1.3616961653885503e-43,0.2299633946801593
gene_6815,59.41792176544301,6.387277642560775e-44,1.3853603047326123e-43,0.22992957051707358
gene_17256,59.4114569313523,6.450657977592401e-44,1.3989570459555548e-43,0.22991030520421238
gene_19524,59.40732634521317,6.491483377211285e-44,1.4076598967355432e-43,0.22989799548426648
gene_9496,59.40518800335791,6.512719715461505e-44,1.412113503821007e-43,0.22989162277417574
gene_7060,59.404655663142805,6.518017319999116e-44,1.413110627508332e-43,0.22989003627157145
gene_17400,59.3907209850801,6.658235877913331e-44,1.4433553568534033e-43,0.229848505235253
gene_4903,59.3841662002428,6.725235631596562e-44,1.4577231183032917e-43,0.22982896774805164
gene_18237,59.379683299491,6.771446379522229e-44,1.4675821783528295e-43,0.22981560524115818
gene_16937,59.37782439432835,6.79070162736093e-44,1.4715976594884295e-43,0.22981006413192798
gene_3435,59.374864190647685,6.821477906870577e-44,1.4781087093316538e-43,0.22980124005730124
gene_19541,59.37087632739068,6.863159608039461e-44,1.4869811468355936e-43,0.22978935231136421
gene_8310,59.3514875714885,7.06948077211937e-44,1.5315188632207603e-43,0.22973154956216504
gene_13843,59.33940661712435,7.20117002791942e-44,1.559880654896182e-43,0.22969552881674424
gene_9194,59.330947012789075,7.294845727523387e-44,1.5800029504739763e-43,0.22967030353452697
gene_2718,59.32003274487344,7.417509617789847e-44,1.6063988645317392e-43,0.22963775636967396
gene_16077,59.28439087524041,7.832669911134196e-44,1.696127846145262e-43,0.22953145048504567
gene_13793,59.27592762398258,7.934625683682101e-44,1.7180219075889898e-43,0.2295062035757394
gene_1546,59.275041649457485,7.945375541083132e-44,1.7201652978184368e-43,0.22950356051014892
gene_9808,59.26684030068388,8.045581237815732e-44,1.7416732492224805e-43,0.22947909314135354
gene_543,59.26082986270395,8.119821496447394e-44,1.7575563099942492e-43,0.22946116100613456
gene_10806,59.2480550284489,8.279903736482947e-44,1.792014700368422e-43,0.22942304452950157
gene_2917,59.24791348301823,8.281695058560273e-44,1.792210571266559e-43,0.22942262217701984
gene_3339,59.24217351022214,8.354665285937006e-44,1.807808311898686e-43,0.2294054944820123
gene_2780,59.23738204836668,8.416070759225878e-44,1.820900565186245e-43,0.2293911964971504
gene_1727,59.236643377239275,8.425577442282136e-44,1.822762399276635e-43,0.2293889922148063
gene_10454,59.231770430462035,8.488562491473529e-44,1.8361919356021207e-43,0.229374450447073
gene_10144,59.2199818896453,8.642893778663322e-44,1.8693759236105576e-43,0.22933926900728407
gene_9907,59.21201818552001,8.74874053373874e-44,1.8920671907243963e-43,0.22931550050074517
gene_10807,59.20438581219167,8.851402817714603e-44,1.9140649810395355e-43,0.22929271950963204
gene_17403,59.19963654652745,8.915893351117131e-44,1.927804527939901e-43,0.22927854329438493
gene_11715,59.197632722368574,8.943244482834161e-44,1.933511672055913e-43,0.22927256186745143
gene_230,59.19676089640319,8.955170685527736e-44,1.935883113449394e-43,0.22926995943281883
gene_11365,59.195220785051994,8.976277715168364e-44,1.9402385000365526e-43,0.229265362097202
gene_14917,59.1926415602416,9.011737414233015e-44,1.947694979192024e-43,0.2292576628154245
gene_710,59.173179415959176,9.283873796453096e-44,2.0062970186820353e-43,0.22919956112335552
gene_2095,59.16410577619741,9.413550062539422e-44,2.034103396180911e-43,0.22917246996174925
gene_10679,59.15735269107884,9.511239228032414e-44,2.0549927174916492e-43,0.22915230604285225
gene_15186,59.140691179155446,9.756631342724782e-44,2.107786777577327e-43,0.2291025522129335
gene_12095,59.13766014787183,9.801950196209443e-44,2.1173510834050973e-43,0.22909350039818013
gene_10928,59.12221086971427,1.003624194173428e-43,2.167729633665978e-43,0.22904735966156675
gene_711,59.117213532811405,1.011322293339827e-43,2.1841234747009125e-43,0.22903243345797444
gene_2387,59.116051197046275,1.0131212703877864e-43,2.1877750115881493e-43,0.22902896167397596
gene_12325,59.10458621825554,1.0310387000883712e-43,2.226228889961234e-43,0.2289947152208918
gene_13201,59.09964247286169,1.0388624621327974e-43,2.2428825375600357e-43,0.22897994707247973
gene_6023,59.095902765248304,1.0448202782474656e-43,2.255504520811573e-43,0.22896877529667384
gene_854,59.093566312090665,1.0485599086911216e-43,2.263335814863703e-43,0.22896179535383626
gene_19432,59.08145526856248,1.0681604611627806e-43,2.305397874391353e-43,0.22892561267946057
gene_20420,59.08071974926442,1.0693625897319771e-43,2.3077460967951237e-43,0.22892341514958445
gene_1956,59.06561799428255,1.0943468200341454e-43,2.361411487345049e-43,0.22887829247982663
gene_2678,59.06122607059382,1.1017220204926815e-43,2.377072233928992e-43,0.2288651688201973
gene_1165,59.04862326283813,1.1231632652195194e-43,2.423075257228625e-43,0.22882750745270825
gene_5064,59.03567653452926,1.1456252994658965e-43,2.4712704481011195e-43,0.22878881450577002
gene_15948,59.03511137664308,1.1466160179645827e-43,2.473143733254595e-43,0.22878712537098145
gene_5784,59.03130630317095,1.153308683976911e-43,2.487313875714283e-43,0.22877575263604982
gene_137,59.01752780802661,1.1778727215616218e-43,2.54001965476139e-43,0.22873456818769897
gene_8304,59.01434706268886,1.1836174022727087e-43,2.5521355823583327e-43,0.2287250601934572
gene_335,58.998426094578925,1.2127968527694384e-43,2.6147739801525548e-43,0.22867746516000406
gene_13739,58.99186101271036,1.2250381160006948e-43,2.640884407638598e-43,0.2286578374261348
gene_18078,58.97966510642234,1.2481083483467756e-43,2.6903314051721723e-43,0.2286213724717098
gene_8346,58.976595221629566,1.2539837505163346e-43,2.7027078894895332e-43,0.228612193175751
gene_7500,58.97451469513242,1.2579813906616393e-43,2.7110350315004808e-43,0.228605972046607
gene_2872,58.962680897957426,1.2809637208029807e-43,2.760269330600711e-43,0.22857058506568034
gene_2487,58.95839858342877,1.2893836878382725e-43,2.7781169474456802e-43,0.22855777872400024
gene_9433,58.95309011666723,1.2998983520262637e-43,2.8004735325296266e-43,0.228541903064638
gene_4269,58.91168928917306,1.3849071482373466e-43,2.9832968407912416e-43,0.22841806608897308
gene_1409,58.908194902334635,1.3923323266881588e-43,2.9989723027227585e-43,0.22840761195913983
gene_19617,58.90696840768094,1.3949479404921311e-43,3.0042861119066334e-43,0.22840394259749147
gene_18460,58.90073805561431,1.408311003358644e-43,3.0327430030793545e-43,0.2283853024217125
gene_16552,58.8868083401236,1.438653951083982e-43,3.0977554621306783e-43,0.22834362377488746
gene_3698,58.879457308037274,1.4549299225529974e-43,3.132467841135451e-43,0.22832162717678423
gene_18183,58.879334996239955,1.4552022893944981e-43,3.1327206956080217e-43,0.22832126117084345
gene_14517,58.86016625414964,1.4985256131298012e-43,3.225642582829222e-43,0.2282638963171087
gene_12081,58.85131034064902,1.5189752530831108e-43,3.2693133148050646e-43,0.22823739100995982
gene_3016,58.84973208787325,1.5226489380678575e-43,3.2768714534557415e-43,0.22823266718701773
gene_20380,58.84706976390241,1.5288662016408607e-43,3.289901400806624e-43,0.22822469853074426
gene_2397,58.833624265801035,1.5606561205337505e-43,3.357951416611297e-43,0.2281844520214685
gene_6859,58.824730659744425,1.5820470264347214e-43,3.4036145251129378e-43,0.22815782841785037
gene_3471,58.79413744790052,1.657899584229587e-43,3.5664242013517533e-43,0.2280662315673591
gene_2710,58.79370365214447,1.6590009449112533e-43,3.568413797154606e-43,0.22806493261556957
gene_11145,58.78400074575562,1.683828164914499e-43,3.621430474658167e-43,0.22803587722937135
gene_19303,58.78310411343956,1.686141129182041e-43,3.626019331403813e-43,0.2280331921504511
gene_14551,58.76639913089893,1.7298206940893024e-43,3.719555960780496e-43,0.22798316355056109
gene_4446,58.76309610140982,1.738590728687917e-43,3.738016281211948e-43,0.2279732707675542
gene_5285,58.75189316610313,1.7686695015056412e-43,3.802282159254261e-43,0.22793971537676194
gene_15013,58.73926248336243,1.803207732883529e-43,3.876120289852008e-43,0.22790188005272854
gene_18336,58.725845431030976,1.8406371561171955e-43,3.956156880723406e-43,0.22786168508950072
gene_15046,58.71932627211591,1.8591037527985812e-43,3.995423210260401e-43,0.22784215340574376
gene_18508,58.71857129780645,1.8612543068309735e-43,3.999619908440926e-43,0.22783989140601832
gene_4206,58.70552756588614,1.8988057731332896e-43,4.079880091226038e-43,0.2278008086220704
gene_7842,58.67844344237529,1.9792214331897475e-43,4.252213833460464e-43,0.2277196441366179
gene_17878,58.665288588784364,2.019502658653268e-43,4.337833361018455e-43,0.22768021610551528
gene_974,58.66531292585882,2.019427382873215e-43,4.337833361018455e-43,0.22768028905287443
gene_20262,58.66473750719996,2.0212079345309783e-43,4.341035118868923e-43,0.22767856430319863
gene_11248,58.66347461903275,2.0251212825829952e-43,4.348978064476502e-43,0.22767477891761487
gene_20462,58.661235675102404,2.0320778413636994e-43,4.363453969439881e-43,0.22766806780772897
gene_6696,58.65789494094581,2.0425023047135644e-43,4.385372595414418e-43,0.22765805392607924
gene_3497,58.65727380088098,2.044446418977627e-43,4.389080692021085e-43,0.2276561920243385
gene_5808,58.654332462808306,2.053677770816698e-43,4.408430807185186e-43,0.22764737507868155
gene_6742,58.639873600383915,2.0996678917725095e-43,4.506674921933119e-43,0.22760403031146634
gene_15642,58.627690324978424,2.13922050318334e-43,4.591082338661677e-43,0.22756750352038838
gene_20157,58.61349384452559,2.186252160016047e-43,4.691521270050354e-43,0.22752493656213427
gene_9409,58.6082904689753,2.2037488692302416e-43,4.728565989463573e-43,0.22750933350118221
gene_1101,58.596906015287495,2.2425209711902706e-43,4.81124844121363e-43,0.22747519340085032
gene_3677,58.58689463204712,2.277181495620619e-43,4.88509304296038e-43,0.22744516841874407
gene_1379,58.58349844807406,2.2890610403576766e-43,4.910056571239267e-43,0.22743498244661
gene_16278,58.57787092180948,2.3088825348518685e-43,4.952048550831527e-43,0.22741810355126163
gene_63,58.570817658085645,2.333968967123605e-43,5.00532256699612e-43,0.22739694733522145
gene_12260,58.56677913100608,2.348455672438046e-43,5.035856007674414e-43,0.22738483327936246
gene_6010,58.55426639627074,2.3939152193758596e-43,5.132791819637287e-43,0.22734729738927983
gene_4924,58.55308468885584,2.398253760657352e-43,5.141548907363477e-43,0.227343752297094
gene_10685,58.53911129600928,2.4501575184996167e-43,5.252267060487729e-43,0.2273018300071945
gene_19702,58.532785654425396,2.4740227512768328e-43,5.302863478224384e-43,0.2272828506307877
gene_10316,58.526930549847215,2.4963203735163404e-43,5.350089483081496e-43,0.22726528221684023
gene_18654,58.52400619067255,2.507532347237232e-43,5.373549342251385e-43,0.22725650729175606
gene_20092,58.51658184552296,2.536224529555646e-43,5.434459702463147e-43,0.22723422867046833
gene_1769,58.515473650599965,2.5405354059980484e-43,5.443119987782002e-43,0.22723090314174474
gene_9785,58.51328623556834,2.549066016842479e-43,5.460818299244811e-43,0.22722433894941424
gene_12272,58.51067918444408,2.559270662930475e-43,5.482098736770882e-43,0.22721651532958467
gene_6383,58.50400843491752,2.585568476914545e-43,5.537843466972674e-43,0.22719649604873635
gene_19108,58.50230430808232,2.592329913648069e-43,5.5517372573477654e-43,0.22719138170541817
gene_5805,58.49964399774068,2.602920634909878e-43,5.573828037542374e-43,0.22718339757492687
gene_3658,58.48439734491874,2.6644597592819658e-43,5.705002201656145e-43,0.22713763609751736
gene_20069,58.48051543826779,2.6803596541554036e-43,5.738438598906979e-43,0.2271259840331056
gene_19770,58.4758700072712,2.6995119315020466e-43,5.778830273862258e-43,0.2271120396859714
gene_15205,58.47389953951127,2.7076771962258687e-43,5.795696050056451e-43,0.22710612471435396
gene_13648,58.45701369577715,2.778672070067906e-43,5.947028781630305e-43,0.22705543289200275
gene_11668,58.4410010080221,2.8477189524474426e-43,6.0941607511313086e-43,0.22700735616779633
gene_15198,58.43945143430044,2.8544913315248408e-43,6.10800732431363e-43,0.22700270338796266
gene_5389,58.4343761267699,2.8767861004426085e-43,6.155062082007193e-43,0.22698746377987464
gene_13732,58.428520615250044,2.9027251035724287e-43,6.20990312307851e-43,0.22696988070943544
gene_4447,58.401683721274715,3.02464077324982e-43,6.470037139097071e-43,0.2268892840052854
gene_10358,58.39843211807258,3.039756726331069e-43,6.501684024025867e-43,0.2268795176315772
gene_17839,58.383116259892624,3.1119813905241404e-43,6.655460147835922e-43,0.22683351226869228
gene_18849,58.3758866938357,3.146668897742851e-43,6.7289331409960016e-43,0.22681179439034857
gene_11971,58.37387770826534,3.1563766580688484e-43,6.748978788496371e-43,0.22680575910828257
gene_3883,58.36801496732052,3.1848784077223784e-43,6.809201340934047e-43,0.22678814605121714
gene_19812,58.364792554599184,3.200653913246941e-43,6.842205600990209e-43,0.2267784648213578
gene_10021,58.362822104846764,3.210338931462061e-43,6.862184305823926e-43,0.22677254479697295
gene_17443,58.361893860557586,3.2149115476048494e-43,6.871232047787513e-43,0.22676975594599433
gene_13541,58.35652203966254,3.241502139525722e-43,6.927331934406005e-43,0.22675361625639665
gene_11615,58.34315648965722,3.3086224567927776e-43,7.070025858481112e-43,0.22671345640388885
gene_19430,58.3271226334451,3.3909835407641425e-43,7.245253400020258e-43,0.22666527351075405
gene_20104,58.31274516600123,3.4665825649841083e-43,7.405997469259762e-43,0.22662206307884797
gene_7107,58.3044142324391,3.511158705148773e-43,7.500437373422073e-43,0.22659702285468403
gene_10092,58.30414547570668,3.512606263695503e-43,7.502737008364505e-43,0.22659621502760224
gene_15609,58.28249521906692,3.631204356667594e-43,7.755236934534793e-43,0.22653113329549074
gene_8299,58.28117411020757,3.638569864030843e-43,7.770146923705533e-43,0.22652716162295944
gene_7635,58.265814457588334,3.725310958484013e-43,7.95454201599844e-43,0.22648098263826594
gene_13104,58.234256894156346,3.910086842713015e-43,8.348206741262789e-43,0.22638608713036956
gene_15919,58.2323054329254,3.921810112267768e-43,8.372352436672987e-43,0.22638021820361812
gene_18032,58.23127461552119,3.928016892148078e-43,8.384717573749212e-43,0.2263771180334049
gene_14146,58.2292974764489,3.939949254088731e-43,8.409300598155818e-43,0.2263711717432966
gene_17454,58.219132428913746,4.001873067689206e-43,8.540567314168173e-43,0.2263405986916758
gene_17798,58.2177758102386,4.0102108278793125e-43,8.557458120572772e-43,0.22633651825521
gene_3721,58.21542380042045,4.0247075367825886e-43,8.587486662581062e-43,0.2263294437801338
gene_2269,58.211389229382505,4.0496972329961225e-43,8.639895310024751e-43,0.22631730812459963
gene_20340,58.20673539537554,4.078715825792628e-43,8.700887510639597e-43,0.22630330930448136
gene_20040,58.183605028145124,4.226065530011856e-43,9.014269101515796e-43,0.2262337252087971
gene_17244,58.18031758226441,4.247436597570869e-43,9.058898369315529e-43,0.22622383442564165
gene_19603,58.174839160097896,4.283291765286697e-43,9.13440653721391e-43,0.226207351193804
gene_6515,58.17214686433473,4.301023333492915e-43,9.171253066177396e-43,0.2261992504772381
gene_2253,58.159143918286354,4.3877026654293145e-43,9.355096541295462e-43,0.22616012416329515
gene_13911,58.15741607237252,4.3993517592767015e-43,9.378944852328327e-43,0.22615492471741572
gene_4485,58.14844400593968,4.460341540513254e-43,9.507966085886413e-43,0.2261279247896074
gene_15651,58.144178047106,4.489637021300852e-43,9.56940552416196e-43,0.22611508644171863
gene_12220,58.138685157458035,4.52764241953977e-43,9.649394747630026e-43,0.2260985550340548
gene_4104,58.13663692006054,4.541896615779948e-43,9.678753447959357e-43,0.22609239047539545
gene_11302,58.13477513611462,4.554892261526587e-43,9.705424280329728e-43,0.22608678699853332
gene_4630,58.12829453834171,4.600419590592895e-43,9.801399698807178e-43,0.2260672814818282
gene_2875,58.11269420813478,4.7118942459445945e-43,1.003784382082234e-42,0.22602032306149816
gene_17813,58.08285640117362,4.932703640906066e-43,1.0507131604630944e-42,0.22593049266006426
gene_8114,58.078461770968715,4.966090319687423e-43,1.057713422734352e-42,0.22591726032152423
gene_10598,58.07084372161524,5.0245034042662296e-43,1.0700419519501572e-42,0.22589432111757032
gene_4225,58.0675860701669,5.049691940324353e-43,1.0752929730970803e-42,0.2258845113763877
gene_14393,58.05355362460125,5.1596474813978084e-43,1.0985914680567029e-42,0.22584225273688346
gene_9667,58.04353892678977,5.2395854397940745e-43,1.1154943901671509e-42,0.22581209070312983
gene_10624,58.040325510680944,5.2654973105202195e-43,1.1208929478474509e-42,0.22580241211322696
gene_876,58.02864566770223,5.360766235067451e-43,1.1410532004136729e-42,0.22576723118528907
gene_18623,58.01635320232116,5.462899039450172e-43,1.1626700502759912e-42,0.2257302015201001
gene_19048,58.01247280501077,5.495542911732632e-43,1.1694945613359876e-42,0.22571851152540495
gene_13063,58.01208994864588,5.4987742731521755e-43,1.1700590821573201e-42,0.22571735812209218
gene_16461,58.00887908402905,5.525949499340843e-43,1.1757178538107238e-42,0.22570768485030843
gene_20192,58.00671874306891,5.544309317647128e-43,1.1795000390546299e-42,0.22570117632239317
gene_3545,58.00534885227879,5.555983105008313e-43,1.181859187527594e-42,0.22569704915215275
gene_3508,57.99445044476022,5.649738068271586e-43,1.2016761699644444e-42,0.22566421315477303
gene_5324,57.99060788288321,5.68317100649016e-43,1.2086600854253001e-42,0.22565263517066292
gene_14023,57.986580991909534,5.7184205825134666e-43,1.2160288421390768e-42,0.22564050141487785
gene_17357,57.98524391493619,5.730173148329378e-43,1.2183999078061866e-42,0.2256364724743872
gene_11774,57.97967101921879,5.779418824261891e-43,1.228741752133316e-42,0.2256196795227541
gene_558,57.976239663680325,5.809951282872505e-43,1.2351032894340299e-42,0.22560933936755148
gene_17459,57.96314977329905,5.927918500732639e-43,1.2600487753948774e-42,0.22556989134214814
gene_15639,57.96020053339739,5.954827023677676e-43,1.2656354556000242e-42,0.22556100288326275
gene_1026,57.956176010653444,5.991743959447128e-43,1.2733479201679493e-42,0.2255488733932991
gene_2394,57.947973529941606,6.067697141307967e-43,1.2893537609750777e-42,0.22552415079930185
gene_19803,57.94518641181212,6.093724332675077e-43,1.2947483422404406e-42,0.22551574995821286
gene_10563,57.92070983246799,6.327157431202534e-43,1.3442051945403072e-42,0.22544196561747304
gene_14530,57.919577927679306,6.338166671247463e-43,1.3464026500608777e-42,0.22543855316461392
gene_4134,57.91431257368227,6.389632023934623e-43,1.3571927432351052e-42,0.2254226788438378
gene_17603,57.89169493875088,6.615512036689545e-43,1.4050233052609945e-42,0.22535448237263422
gene_12486,57.89156339694084,6.616848874660937e-43,1.4051596418243941e-42,0.2253540857139344
