sample_id,gene_16337,gene_3921,gene_3461,gene_3439,gene_6733,gene_450,gene_1510,gene_18135,gene_16259,gene_11059,gene_220,gene_7896,gene_219,gene_7116,gene_3737,gene_203,gene_7238,gene_12808,gene_11903,gene_15898,gene_15896,gene_3523,gene_7965,gene_16358,gene_19236,gene_13818,gene_9175,gene_9176,gene_19159,gene_16132,gene_7421,gene_5829,gene_12995,gene_9626,gene_12848,gene_16246,gene_12847,gene_2288,gene_7964,gene_16342,gene_15894,gene_15895,gene_8348,gene_1858,gene_13210,gene_16169,gene_16392,gene_12078,gene_14114,gene_18,gene_18746,gene_19153,gene_14503,gene_13976,gene_16130,gene_11566,gene_2037,gene_9177,gene_16131,gene_4442,gene_5729,gene_16377,gene_6816,gene_18636,gene_3524,gene_12881,gene_12013,gene_17801,gene_8003,gene_3970,gene_10284,gene_5625,gene_12568,gene_6361,gene_14798,gene_11910,gene_12069,gene_13507,gene_5577,gene_11550,gene_2129,gene_18042,gene_7560,gene_628,gene_5576,gene_17906,gene_18632,gene_3862,gene_14190,gene_11449,gene_742,gene_9173,gene_17751,gene_11464,gene_1482,gene_6890,gene_16061,gene_17664,gene_8801,gene_15591
sample_377,1.6396952334,0.0,0.509138415718,0.0,0.0,0.0,0.884715129096,13.8067711243,0.0,0.0,0.0,0.509138415718,0.884715129096,0.509138415718,10.4447250358,16.5390194311,0.884715129096,7.71753934339,7.03770068682,0.509138415718,0.509138415718,0.509138415718,0.0,14.682621576,0.0,0.0,16.6531809653,17.4802853209,0.0,0.509138415718,10.7224062525,0.0,14.2166473515,2.40705357506,7.49869765079,0.884715129096,5.42276785608,7.06936920519,8.28561028487,2.95102821305,0.0,3.30553283224,7.84249491999,0.0,0.509138415718,0.0,1.18243805572,2.13274133672,0.0,0.0,8.05483762636,0.0,10.9449901794,11.2488170593,0.0,2.95811882672,0.0,13.1327455131,0.0,4.46985342412,10.6194405231,1.20907899618,0.509138415718,0.0,1.18243805572,5.01418119489,1.18243805572,6.51000771661,10.2276761046,9.42947369608,0.509138415718,11.5013445946,14.5074230191,7.90750961941,13.2259891369,13.4627578657,15.4510758528,11.1539383031,0.884715129096,1.42910708178,3.63531327468,0.0,0.0,0.509138415718,1.6396952334,7.01847839597,0.0,1.6396952334,7.71463018506,0.0,0.884715129096,6.60086886856,2.87733199247,3.7756511003,11.7472405244,0.0,9.35030717364,13.7418566805,0.884715129096,0.0
sample_378,0.650213105314,0.361431504133,0.0,0.361431504133,1.43728101323,0.0,0.650213105314,0.0,0.0,0.0,0.0,0.650213105314,0.361431504133,0.0,0.0,4.8949341441,1.71255176162,6.861632855,0.0,0.890641243963,0.0,2.96943602544,0.0,6.54280592217,1.58144766467,0.0,0.890641243963,1.58144766467,0.0,0.0,10.8036064562,0.0,0.0,0.0,0.0,1.27703255187,0.0,7.09582950273,0.361431504133,1.71255176162,0.361431504133,0.0,9.15210988274,0.0,0.361431504133,0.0,0.361431504133,0.361431504133,0.0,2.61452139817,12.2039046608,0.0,11.354585494,0.0,0.0,3.49164789844,0.0,5.34234495349,0.0,5.41152454632,12.1356291342,1.09673412679,1.83272801826,0.0,0.0,0.0,0.650213105314,0.650213105314,1.27703255187,9.43740878032,1.58144766467,8.68176900104,3.37772069863,0.361431504133,9.88023859276,6.99961673322,0.361431504133,10.4250585098,3.16526881175,2.31773820098,2.23290630101,0.0,1.43728101323,0.361431504133,4.51854143345,11.655705124,0.0,0.361431504133,8.26623371396,0.361431504133,0.650213105314,0.0,0.0,2.8605457163,2.04663074794,0.650213105314,8.64735408813,4.9086736262,3.52770844426,0.0
sample_379,10.0174069654,10.3881895372,10.2876431285,6.51130989585,0.959547614392,0.0,0.0,0.0,0.0,9.35896981122,0.0,11.2155026652,0.0,0.0,0.558169654835,5.41170757095,12.883051806,8.23565526789,0.959547614392,0.959547614392,0.0,12.2237724653,12.5710605147,7.79485120862,11.7601544,0.558169654835,0.558169654835,1.7492338984,6.37015381608,0.0,9.85837892508,8.56204776176,1.27327716136,0.959547614392,0.0,0.558169654835,0.0,7.40226171232,8.34239029248,8.27980555803,2.51694805714,0.0,9.20813191482,0.0,7.13286469495,0.0,0.0,0.959547614392,0.0,0.0,5.50469983378,4.59371230846,11.8836055438,0.0,0.0,6.35358265651,6.87285337869,0.558169654835,0.0,2.8360857117,11.2433168175,1.76939091904,6.02772689228,9.45434042475,12.5882063239,0.0,11.6997719704,5.57786081653,9.04612267804,10.0652545546,9.54105207508,11.404337969,2.8360857117,0.0,10.558726823,4.38124183558,0.0,11.9911356113,0.0,1.7492338984,10.2903644992,5.47436140798,10.3274291396,6.95204229524,0.0,2.25667857905,5.68771020292,0.0,7.11331502342,11.3891742073,10.2551112096,1.27327716136,0.0,12.0731306869,2.63133714413,0.959547614392,2.8360857117,4.98658386625,0.0,0.0
sample_380,10.6626772755,10.9280445546,11.9900330332,13.1153623348,13.227507647,10.5747638026,7.42352774972,0.0,10.9238993984,3.47800105584,11.4799267487,10.8833382486,12.416380595,11.2148047949,0.76511036188,3.56584085376,3.76454786008,2.27715161068,0.0,1.78584345501,0.0,0.0,5.37747431337,7.77866197616,12.2787659568,8.69729774393,0.0,0.0,12.1526777901,14.3255584387,2.47160368746,8.06906302767,2.16909120341,0.432638772751,0.0,11.6810978256,0.432638772751,0.432638772751,11.4915424827,13.5829181743,0.76511036188,0.0,4.12415440553,9.97965383616,9.3507602144,12.8034611583,12.0775033849,10.22366388,8.36525947475,9.23913306867,8.37593431994,11.8392825357,2.16909120341,0.0,9.95545956965,12.6727104052,3.17697694396,0.0,9.59605927395,13.2207576957,2.86698708194,11.4197232194,12.8033905221,8.01936277009,0.0,0.0,1.03506079691,4.09492008974,1.78584345501,2.7960993277,10.051779923,4.5036031563,6.11269387828,0.0,10.5925130995,3.43199728984,0.432638772751,2.05231154888,8.967030235,5.61219618849,11.9600779757,8.90101167385,1.63156996831,10.0374508626,9.48426302399,1.92520191934,7.07629185713,10.5098046891,0.432638772751,7.09117089003,8.38803451145,0.0,0.0,6.55507069274,3.23170887802,10.9646152281,2.64295566708,3.83695420285,11.9636222296,0.76511036188
sample_381,10.9575083773,10.0866537505,12.2131619506,11.3517729641,13.8049275917,9.4114770917,11.7638970279,0.0,7.87260716819,6.91400235606,11.6385218939,9.47829234919,12.9813407282,11.1377276466,0.612777105285,2.653449882,2.87774424995,0.0,0.612777105285,1.86627499158,0.612777105285,1.64001929409,9.94358147044,7.5325585313,11.3852692426,8.39670324069,0.0,0.0,11.9989711495,12.7697159613,4.36312200502,1.86627499158,2.38774853145,0.0,0.0,12.5818855111,0.0,0.0,12.0576330345,13.5925037559,0.0,1.0414532723,3.39576203543,10.2838639115,10.1843670876,12.375115475,11.0337808777,8.97493937147,8.17162717853,9.09147770123,7.528430668,10.6281629885,4.121371885,0.0,9.81642051043,12.9836972871,0.0,0.0,5.4374141904,12.4902517181,3.8834644181,9.93656433023,12.6341008698,8.68337012694,0.0,0.0,2.97804915574,6.15744193282,3.2428616038,2.97804915574,7.27108012599,2.87774424995,6.19960168049,0.612777105285,10.8663980254,3.15988747873,0.0,2.87774424995,10.2734109847,8.92712312026,11.6613282987,8.96121815003,2.23394939795,10.8627070887,10.8622964012,3.15988747873,7.09241888705,11.1413472081,0.0,1.64001929409,7.63213004756,0.0,0.0,8.69262596229,0.0,10.5890518496,2.06177619759,5.12378619535,11.3781159983,0.0
sample_382,11.0321559573,9.62782750049,11.8653775787,2.01703108053,1.66757426598,0.0,1.85283783399,0.0,0.521452825822,8.89339861748,0.0,10.9984776046,0.0,0.0,0.0,5.07259033426,12.3114219407,6.8625505763,0.0,0.521452825822,0.0,12.0689797576,13.173271126,8.57387815168,11.0677099658,0.0,0.0,1.85283783399,6.48882828296,1.2054550743,10.5681461413,14.4996652898,0.0,0.0,0.0,1.2054550743,0.0,9.30337664567,9.66389072182,9.34581992036,3.94172608583,0.0,8.8559336523,0.0,7.3559764958,0.0,0.0,3.2128338865,0.0,0.0,4.36392797797,9.20251322545,10.972455727,1.66757426598,0.903578215332,0.0,6.69687018449,0.0,0.0,2.53328923503,11.7111334993,2.20854847312,6.85714747363,8.66489522381,13.0631001076,0.0,12.6466509569,6.05099354039,8.67722280396,7.59238228429,9.36182098595,11.6170909012,2.53328923503,0.903578215332,9.43895399075,3.57092432535,0.0,12.1257363294,0.0,2.63788841867,9.30138644539,7.32105319579,11.1233842632,8.5606308967,0.521452825822,4.20273114653,5.51856975821,0.0,9.02822379668,9.92262156594,10.1447092206,0.0,0.0,11.5857606463,1.85283783399,3.72135078372,3.2128338865,2.73543552634,3.27902549195,0.0
sample_383,8.24054808043,11.1668346773,10.0318941464,0.0,0.568615876714,0.0,4.92925130612,0.0,0.0,6.11094573332,0.0,7.93640826723,0.0,0.0,0.0,8.05645889112,13.6955763062,8.7400168212,6.82706954294,0.975410078714,0.0,11.9174280257,11.0355345632,8.80222876678,11.8334079942,0.0,1.55208191065,8.37887571908,5.73264637858,0.0,10.8334198542,10.9934196262,0.975410078714,0.0,0.0,0.0,0.0,7.48591783957,9.22191332196,6.46441178687,2.41894551173,0.568615876714,8.20792212681,0.0,6.19896161796,0.568615876714,0.0,3.53953107147,0.0,0.0,5.16118631377,2.41894551173,12.1156029276,0.568615876714,0.0,0.0,7.22681676505,4.56713774595,0.0,2.65855426065,12.1981595438,2.17223146883,6.96198210545,9.18047362054,12.2891139981,0.0,12.5358099691,5.83386666647,9.03527198997,9.8130612671,7.31261979823,11.0690066195,1.96295614047,0.0,9.68259612018,3.81183063191,0.0,11.4798156238,0.0,5.19962523566,7.47812243521,3.47831176665,12.0300325419,8.37887571908,0.0,0.0,6.65129427323,1.29236949175,6.03857445672,8.40789230113,9.38402821457,6.03857445672,0.0,11.357123091,2.54371858074,2.65855426065,0.975410078714,3.12589902291,0.0,0.0
sample_384,0.416083074208,0.416083074208,0.0,0.0,1.87758721337,0.0,1.87758721337,10.8838880591,0.0,0.0,0.416083074208,0.738724609335,0.416083074208,0.0,11.8327041287,14.5999535104,1.00216242115,8.00240999173,0.0,0.416083074208,0.738724609335,0.416083074208,0.416083074208,13.7383456381,0.0,0.0,16.7720954516,18.6210717058,0.0,0.0,11.875181068,1.00216242115,3.7765777882,10.7276482223,7.45823434086,0.416083074208,5.64807710562,8.02850285035,4.4191410843,2.50604331904,0.416083074208,0.0,8.89304057819,0.0,0.0,1.22484292057,1.41770401933,0.416083074208,0.0,0.738724609335,9.08733288676,0.0,11.3751752208,5.91911836904,0.0,1.41770401933,0.416083074208,14.5102820354,0.0,5.20058674328,11.4064282497,2.16253231824,5.28959842214,0.0,3.37311919577,10.238321137,3.74094914123,9.87723197774,9.91719005269,9.38439955576,2.22576849643,10.9572907117,12.7101542329,2.58854075225,14.9403457179,13.3435466217,4.84545994221,10.5199998291,3.66692697887,3.11928976837,2.32538641466,0.0,0.416083074208,1.00216242115,4.06294197693,9.79492104609,0.0,2.41854079463,7.93502357308,1.41770401933,0.0,6.60417364936,5.55880334025,2.41854079463,4.03379298885,4.39641983038,8.63000495851,13.6331314654,1.87758721337,0.0
sample_385,0.394514141956,0.703898037914,0.394514141956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394514141956,0.0,4.33502583832,1.36305890988,8.47585905344,0.0,0.0,0.0,3.04136565517,0.394514141956,6.82755230458,0.394514141956,0.0,0.394514141956,0.958582873967,0.0,0.0,10.952377252,0.0,0.0,0.0,0.0,0.958582873967,0.0,7.06629373719,0.0,3.09545188109,0.0,0.0,10.5121774945,0.0,0.394514141956,0.0,0.0,0.0,0.0,0.394514141956,13.7403394404,0.0,11.6323500192,0.0,0.0,2.59249291732,0.394514141956,1.52947115988,0.0,4.35733382448,12.1119409285,2.37537312462,0.0,0.0,0.0,0.0,0.394514141956,0.394514141956,0.703898037914,9.13927762365,2.9267205858,9.85804939715,2.15675255397,0.394514141956,10.7044310813,5.37733201538,0.0,9.38162514136,4.37929518226,1.17498159209,0.394514141956,0.0,1.36305890988,0.0,5.5126725232,10.335256352,0.0,0.421802281157,7.16443432895,0.394514141956,0.0,0.0,0.0,2.25507768201,1.81381196838,3.65937659548,9.22137444702,3.19788111375,0.703898037914,0.0
sample_386,1.5955036605,1.33141859783,0.590242708063,0.0,1.33141859783,1.5955036605,1.00791308164,0.0,0.0,0.0,0.0,1.00791308164,0.0,1.00791308164,0.0,3.53800419317,1.33141859783,8.79384712446,1.00791308164,5.18529173087,4.18485947813,3.33615482515,1.00791308164,7.27308689643,2.71382776262,1.81864608282,1.00791308164,1.33141859783,0.0,0.0,9.90453076195,0.590242708063,0.0,1.15270263092,0.0,1.00791308164,0.0,8.8533968943,0.0,1.5955036605,0.590242708063,0.0,9.67934286101,1.33141859783,1.00791308164,0.0,1.81864608282,0.0,0.0,2.33459687758,12.1745699569,0.0,12.8923189197,0.0,0.0,1.00791308164,0.0,6.39065392982,0.0,4.10233899006,10.7648301334,5.31039102125,4.60010915434,0.0,0.0,0.0,1.33141859783,0.590242708063,3.2620722884,9.47213639669,0.590242708063,8.38426139346,2.01185340574,0.0,9.48338854732,5.22483134711,0.0,11.4291608661,3.87270073313,2.92059819693,1.00791308164,0.590242708063,0.0,2.59815078623,3.92164578822,8.72657240222,0.0,1.8614393149,8.80040489945,2.18224734497,1.5955036605,0.0,0.0,1.5955036605,0.0,0.0,7.55099298433,2.71382776262,1.00791308164,0.0
sample_387,10.0326105686,9.39639927883,10.8437876076,1.69844075618,0.0,0.0,0.806117796036,1.69844075618,0.0,8.84496305739,0.0,10.0408376493,0.0,0.0,0.0,3.08491465977,9.64727492988,7.47286951525,0.806117796036,0.0,0.0,11.0365514118,12.8669523973,9.38352286432,11.3582391004,0.0,1.32019582127,1.69844075618,3.42364539658,0.0,9.77602006975,9.94219778142,0.806117796036,0.0,0.0,0.806117796036,0.0,8.47488215189,9.25156051997,9.1461460512,4.12656819754,0.0,6.69411407989,0.0,6.21632486928,1.99783433278,0.0,0.0,0.0,0.0,8.06321709298,4.95140595455,11.1779613813,0.0,0.0,0.0,6.1869818247,1.99783433278,0.0,2.80487960825,11.0488342233,0.0,4.8798576725,7.66601801564,12.8663748414,1.32019582127,9.28656469207,7.21388187423,8.53434179481,9.57973454129,7.71823146259,10.1254393019,8.78747164494,0.0,10.5724254915,5.31911932061,4.8427073584,11.0959705581,0.0,3.08491465977,9.48043276421,8.01393675251,10.6530958547,7.53822773974,2.24564777364,7.37867634465,5.11614014992,0.930321024506,7.71309089972,8.80447954969,9.53967064435,3.92804810884,0.0,10.6369145804,0.0,0.0,3.61205755956,0.0,0.0,0.0
sample_388,9.89210713438,10.9272964897,11.226321871,12.253965637,12.1842802944,10.7947326396,11.4574629646,0.0,11.4040079278,3.86698708194,12.2488881993,10.5653972531,12.8920000912,10.8798895218,0.0,4.66223398861,4.06495181241,4.06495181241,0.0,1.28131249086,0.0,1.28131249086,9.55609982039,9.23699718639,12.3218548312,8.73676720996,0.0,0.0,12.1096511222,12.455738186,2.40375853696,5.08338784294,1.94904928402,0.0,1.28131249086,11.5778017278,1.28131249086,0.0,11.9052967397,13.7216439425,1.28131249086,0.0,0.778460920807,9.17555703542,6.55443536532,13.7092669387,10.9545961956,9.74472958304,6.6500148751,8.10309368729,9.11170168003,12.4079262818,4.5344663073,0.0,9.83901162596,13.4442643251,0.0,0.0,6.60831397034,14.8390364352,3.26058274793,9.04637373386,11.6826084092,9.03705544796,0.0,0.778460920807,1.65347281195,5.17193135628,0.778460920807,2.58669269686,9.1594071784,3.86698708194,3.9360442509,0.778460920807,10.5742245286,5.22807599231,0.0,1.65347281195,9.73628522559,11.9633043257,12.3553263171,9.64256259457,1.94904928402,9.53677950595,10.7378557328,1.28131249086,8.2927311436,7.11950143534,0.778460920807,2.19424468064,9.50446546914,0.0,0.778460920807,8.1401446794,1.65347281195,11.7155116138,1.94904928402,3.55208191065,11.5570615673,0.0
sample_389,0.71896433576,0.71896433576,1.55483439589,1.55483439589,3.79907694185,1.55483439589,4.84688440029,3.32824766479,0.0,0.0,1.19660704409,6.91299708536,1.8415706374,5.38189590325,1.55483439589,3.92712845501,3.23233841657,6.61322516554,3.73052040561,0.0,1.8415706374,4.74630201605,0.71896433576,6.29497724349,5.08515693058,2.62480276525,4.39408878878,1.55483439589,0.71896433576,2.08065766335,11.0866471167,0.0,0.0,0.0,0.0,3.01897237741,0.0,8.60452728443,3.41817645214,2.79020902677,6.7231626124,0.0,10.3169037366,0.0,0.0,2.08065766335,3.32824766479,4.10012825904,0.0,0.0,9.53267540644,0.0,11.8959841774,0.0,0.0,1.55483439589,0.0,5.75412855184,0.0,4.52128949071,11.605771176,3.98712982809,3.12959625386,5.13904785607,8.33695726187,1.19660704409,1.55483439589,1.19660704409,6.51474245414,9.06229443804,1.55483439589,8.6069196421,0.0,1.55483439589,10.9734749546,6.34169049096,1.19660704409,13.2050081657,5.33648692206,4.81412996066,4.71115346513,0.0,1.19660704409,7.54225804977,6.07761687174,9.74956611119,2.08065766335,3.12959625386,9.68649527464,2.28569812596,1.19660704409,0.71896433576,0.0,0.0,4.30260419817,5.90172371953,8.18192745055,2.08065766335,2.08065766335,0.0
sample_390,1.5352567109,0.560323662082,1.5352567109,0.0,3.2544428726,0.560323662082,1.9439963185,12.4048568326,0.0,0.0,0.0,2.26210236428,0.962882127643,0.0,11.5530532528,16.1727204873,1.5352567109,7.60818088312,0.560323662082,0.560323662082,0.962882127643,2.11179920952,1.75403231836,15.2518669991,4.35465667364,0.0,17.2025734478,19.2362408102,0.560323662082,1.27727065966,11.3641510741,0.0,13.3886631236,10.6072840728,6.29206758566,0.0,3.97387756639,8.35757399675,5.82092437504,2.74314870063,0.560323662082,0.0,8.15868541825,0.0,0.560323662082,2.52258310047,1.27727065966,1.5352567109,0.0,0.0,8.6288975077,0.0,10.64723355,11.1706887263,0.560323662082,1.27727065966,0.0,14.2714338469,0.0,5.74635307962,10.8963929565,0.962882127643,3.83683304942,0.560323662082,4.68255082529,8.90224244677,3.97387756639,9.42774862518,10.0103462715,9.24234288511,0.962882127643,10.7758160127,14.0731708637,8.63580154215,14.260375628,14.1633666436,15.561067132,10.3641784387,2.11179920952,2.74314870063,4.13842950231,0.0,8.8333613441,3.2544428726,3.97387756639,8.86013099783,0.0,0.0,8.25372459664,0.962882127643,1.5352567109,7.60114678535,5.11674733956,5.19359829422,9.86079058013,2.84195299752,8.50432642128,13.0026357222,0.962882127643,0.962882127643
sample_391,1.39506279952,0.859969548221,1.39506279952,0.859969548221,2.65477921696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39506279952,2.3434078223,9.13892451361,0.0,0.493134922306,0.0,1.94579495674,0.0,10.7582648624,1.78450398293,0.0,0.493134922306,3.1937717434,3.58525101088,0.0,10.8073146677,0.0,0.0,2.50746484364,0.0,7.72849197523,0.0,8.10029964876,0.0,2.65477921696,0.0,0.0,11.0881521999,0.0,0.0,0.0,1.15218341906,0.0,0.0,2.09085343045,13.8393514363,0.0,12.1718898358,0.0,0.0,1.15218341906,0.493134922306,6.74079267228,0.0,5.62913218339,12.7432229379,2.3434078223,3.3746917521,4.07830240953,0.0,0.0,0.493134922306,1.39506279952,1.78450398293,9.24736741126,2.3434078223,10.3880603502,2.55826763406,0.0,10.8030494014,3.12804589092,0.0,10.8588746296,4.57409545142,2.9107326619,0.493134922306,0.0,0.0,4.30340815603,5.0703807404,11.2554830298,2.3434078223,0.0,8.04572690351,1.78450398293,0.859969548221,3.31686980506,0.0,4.66958808243,0.493134922306,0.493134922306,8.76211623276,0.493134922306,1.15218341906,2.55826763406
sample_392,1.73872460933,0.0,1.0012978416,0.0,0.415650514415,0.0,0.415650514415,0.415650514415,0.0,0.0,0.0,2.66509710652,0.0,0.415650514415,0.415650514415,4.77502419546,0.737946293394,8.81737063586,0.0,0.0,0.0,2.00191030563,0.415650514415,5.65591849036,0.415650514415,0.0,0.0,0.0,0.415650514415,0.0,11.2005614874,0.0,0.415650514415,1.0012978416,0.0,2.94080571817,0.0,8.10055196467,0.0,1.97026467901,0.415650514415,0.0,8.07040006219,0.0,0.415650514415,0.0,1.0012978416,0.0,5.3716982467,0.0,13.6491214239,0.0,11.0553231124,0.0,0.0,1.58664466386,0.0,1.87629100897,0.0,4.77502419546,11.228536135,2.2509312645,5.07569948127,0.415650514415,0.0,0.0,2.11742908359,0.415650514415,1.2238549847,8.95671882016,1.58664466386,10.2425191465,4.86042156159,0.0,11.2950399425,5.0899175765,0.0,10.542006485,3.58728097131,5.250389383,1.87629100897,0.0,1.73872460933,0.0,3.90924507521,10.7290258703,0.0,1.0012978416,6.1857139445,0.737946293394,1.2238549847,0.0,0.0,2.11742908359,0.415650514415,0.415650514415,8.86980047851,3.4617249915,0.0,0.415650514415
sample_393,0.0,0.0,1.0554733359,0.0,0.781485615962,0.443076151363,0.781485615962,0.0,0.0,0.0,0.0,0.0,0.0,2.50408643288,0.443076151363,4.21825420119,3.51402123641,6.63648396905,0.0,1.0554733359,0.0,2.19990786766,0.0,6.48348528971,0.443076151363,0.0,0.781485615962,1.0554733359,0.0,0.0,10.859488197,0.0,0.0,1.0554733359,0.0,0.443076151363,0.0,4.76766009446,0.443076151363,2.19990786766,0.0,0.0,10.3367743206,0.443076151363,0.781485615962,0.443076151363,0.443076151363,0.0,0.0,0.0,13.6672113561,0.0,10.7529325286,0.0,0.0,3.21216464271,0.0,3.31995024755,0.0,4.91244388775,12.1940673473,2.08729310244,1.81401713271,0.0,0.0,0.0,1.48403498578,0.443076151363,0.443076151363,8.82283528752,0.443076151363,7.94337634612,2.59273209487,0.781485615962,10.5458236137,6.47097117001,0.0,9.72831510017,3.15510155813,1.95441967813,2.30859386858,0.0,1.0554733359,0.443076151363,5.64055441354,9.36448488746,0.781485615962,0.781485615962,8.28672870333,0.781485615962,0.0,0.0,0.0,3.37097330233,1.48403498578,0.781485615962,8.96762975347,2.50408643288,1.65841715926,0.0
sample_394,1.24415639563,2.75469513,2.35233480531,7.2360141919,2.63264047587,0.0,0.864968579022,0.62993940944,0.349138777077,0.0,0.349138777077,7.25940431999,0.62993940944,0.0,2.49927188317,8.13755987792,2.69494703426,8.0876166498,12.3430524349,18.9688270762,16.3641158413,2.81206689259,2.1887174092,6.90136170632,0.349138777077,0.0,0.0,0.349138777077,0.864968579022,0.349138777077,10.2967556436,0.0,0.62993940944,0.864968579022,0.349138777077,0.864968579022,0.0,6.0890065474,9.07034102256,1.79239728122,12.4422437435,12.9077600833,5.04573563901,1.90215077832,0.349138777077,0.0,2.1887174092,1.79239728122,0.0,0.349138777077,8.3927038072,0.62993940944,11.0236850579,0.0,0.0,1.06701910601,0.62993940944,0.0,0.349138777077,5.57107910223,10.7878127962,1.69452365267,6.12340547479,0.349138777077,1.90215077832,0.0,3.57902321995,11.7305423126,0.349138777077,9.54234318484,1.06701910601,9.57585119827,0.0,0.349138777077,9.87570481837,5.66748059766,0.0,8.69959327375,0.0,15.766435735,1.40195806641,0.0,2.1887174092,8.17220246067,0.0,6.44232316946,0.0,0.349138777077,7.08420248809,1.40195806641,0.349138777077,0.0,4.10032172817,3.67491255291,2.92036953043,2.1887174092,5.25671631462,7.21756032663,1.54418860665,10.3953627584
sample_395,0.315450299985,4.37819253041,1.1517938875,0.983677694698,1.56320695174,0.315450299985,0.793438141722,0.57414996051,0.0,0.0,0.0,7.32059298439,0.57414996051,0.0,0.57414996051,5.89852278899,4.55358168323,7.67130045005,11.6098805189,16.7749157189,13.2769342396,2.14450325949,0.315450299985,8.5362355575,1.30234829941,0.0,0.57414996051,0.315450299985,0.983677694698,0.0,10.8739592688,0.0,0.0,0.0,0.0,0.315450299985,0.0,7.1473779362,9.73711718189,1.56320695174,11.2400280519,11.0339391407,10.4210549469,0.315450299985,0.315450299985,0.0,0.57414996051,0.57414996051,0.0,0.315450299985,8.86439974678,0.0,12.3934467697,0.0,0.0,1.1517938875,0.0,0.793438141722,0.0,4.95696734503,11.674284972,2.03520159572,6.35134210778,0.315450299985,0.983677694698,0.0,2.29578178893,6.73241845481,2.97136881058,10.0464283054,1.1517938875,9.10429209914,0.793438141722,0.315450299985,11.0415633338,6.2391325912,4.65502546782,10.5690296188,0.0,14.2717037488,4.01364091067,0.57414996051,1.97548345163,4.91083337845,0.57414996051,8.92586000667,1.1517938875,0.0,9.63616781563,2.29578178893,0.0,0.0,0.0,3.01564029038,2.87854879424,0.57414996051,8.90173578508,3.64226257461,0.793438141722,9.69902407291
sample_396,6.81805804688,10.1421325915,10.4058541231,10.2149140491,10.7474125768,11.0442369991,13.1058152279,0.0,11.2796744157,0.512783120917,11.4197811462,7.84149515961,12.0684760057,10.8686219522,0.890407779275,3.37722094379,1.43690805171,0.0,0.512783120917,1.1893501702,0.0,0.0,8.57648056763,7.34674419138,10.3555162811,5.55764596556,0.0,0.0,11.7769552363,11.9037086517,0.0,1.6480972442,0.890407779275,0.512783120917,0.0,10.5330766057,0.0,0.0,10.5409513703,13.9693415489,0.0,0.512783120917,0.0,10.3265530772,4.90812597528,13.9508656897,11.0168570266,10.9226067008,6.84510109812,9.59224958822,10.4008580945,12.4376142452,0.890407779275,0.0,9.75218158272,10.9669668098,1.6480972442,0.0,6.73956461119,13.701533896,0.512783120917,9.20447822192,9.40601149908,6.72216543169,0.0,0.0,1.83232294889,4.88747165608,0.512783120917,1.1893501702,11.8264610967,3.18746689033,4.66279795415,0.0,12.013682081,4.73394539907,0.0,0.0,10.4597594666,6.68074630031,9.97841016427,11.1609806756,2.14234808214,7.35051492706,10.4553785974,1.1893501702,7.5378085615,8.5455012395,0.0,0.0,8.88468338617,0.0,0.0,6.96824054487,2.88805156347,12.8166477017,1.1893501702,4.50901803405,13.0130609126,0.0
sample_397,0.831390857513,3.57438008729,1.35552376898,2.29195711643,1.7391136099,0.0,4.18172276038,0.0,0.0,0.0,0.0,9.01182825316,0.0,0.831390857513,1.35552376898,7.46251045228,3.75180646513,6.27399882078,12.2021146386,18.8822280859,14.5903180399,2.69066292502,2.29195711643,7.95921373878,1.35552376898,0.0,0.0,0.0,6.33098139471,0.0,9.56723930183,0.831390857513,0.831390857513,0.0,0.0,0.0,0.0,6.0547095827,9.199485862,1.7391136099,13.0544533934,12.4219780126,6.18406601687,1.35552376898,0.0,0.0,0.0,0.0,0.831390857513,2.85511265479,7.32900695578,0.0,10.7923510756,0.0,0.0,0.831390857513,0.0,0.0,0.0,4.6532262959,10.5256774025,0.89328454003,6.41244790587,0.831390857513,0.0,0.0,2.04187376052,7.42373782667,0.0,10.0533964796,0.831390857513,8.2709119906,0.0,1.35552376898,11.1031697649,5.00799827059,1.35552376898,10.1336559927,0.0,17.3336620219,3.00270252038,0.831390857513,3.47674458407,5.32093229172,0.831390857513,7.81186273482,2.04187376052,0.0,5.81610814401,3.83295075794,0.0,0.0,0.0,4.51251135135,3.37203271359,2.04187376052,7.32199121141,4.11839295208,2.04187376052,10.1505723691
